,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
247,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing #dapibus,5079784542978750,2020-07-29 20:31:00+00:00,420.0,4.0,0.00952381,0.0,0,3.0,0.0,0,0,0,60.0,1.0,2020-07-29,20:31,29,7,2020
248,ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus #ipsum,7988008212650900,2020-07-29 18:45:00+00:00,501.0,9.0,0.017964072,0.0,0,4.0,2.0,0,0,1,2.0,2.0,2020-07-29,18:45,29,7,2020
249,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem #mauris,1139877607186470,2020-07-29 17:48:00+00:00,171.0,10.0,0.058479532,0.0,0,6.0,1.0,0,0,3,0.0,0.0,2020-07-29,17:48,29,7,2020
250,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis #maecenas,4387856892481590,2020-07-29 17:42:00+00:00,157.0,4.0,0.025477707,0.0,0,2.0,0.0,1,0,1,0.0,0.0,2020-07-29,17:42,29,7,2020
251,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus #sit,8054120625620540,2020-07-29 17:39:00+00:00,174.0,1.0,0.005747126,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-07-29,17:39,29,7,2020
252,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non #magnis,5931644662031220,2020-07-29 16:16:00+00:00,93.0,2.0,0.021505376,0.0,0,2.0,0.0,0,0,0,0.0,0.0,2020-07-29,16:16,29,7,2020
253,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #at,6480658025887370,2020-07-29 16:00:00+00:00,430.0,15.0,0.034883721,1.0,1,4.0,0.0,6,0,3,0.0,0.0,2020-07-29,16:00,29,7,2020
254,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas #suspendisse,7581357597196420,2020-07-29 13:35:00+00:00,684.0,14.0,0.020467836,0.0,1,6.0,1.0,2,0,4,126.0,0.0,2020-07-29,13:35,29,7,2020
255,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci #curae,2452215970390690,2020-07-29 12:07:00+00:00,64.0,4.0,0.0625,0.0,1,2.0,1.0,0,0,0,0.0,0.0,2020-07-29,12:07,29,7,2020
256,pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse #porta,6011430662227040,2020-07-29 12:01:00+00:00,127.0,6.0,0.047244094,0.0,1,4.0,0.0,0,0,1,0.0,0.0,2020-07-29,12:01,29,7,2020
257,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #quam,5368154212092230,2020-07-29 11:58:00+00:00,757.0,42.0,0.055482166,0.0,5,12.0,4.0,0,0,21,0.0,0.0,2020-07-29,11:58,29,7,2020
258,vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta #adipiscing,3257787574598150,2020-07-29 02:29:00+00:00,124.0,1.0,0.008064516,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-07-29,02:29,29,7,2020
259,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis #sagittis,2022396052760890,2020-07-29 01:13:00+00:00,143.0,3.0,0.020979021,0.0,0,3.0,0.0,0,0,0,0.0,0.0,2020-07-29,01:13,29,7,2020
260,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac #at,7014270625658390,2020-07-28 23:49:00+00:00,170.0,6.0,0.035294118,0.0,1,3.0,0.0,0,0,2,0.0,0.0,2020-07-28,23:49,28,7,2020
261,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis #justo,1670311595857230,2020-07-28 22:00:00+00:00,218.0,7.0,0.032110092,0.0,0,3.0,0.0,0,0,2,72.0,2.0,2020-07-28,22:00,28,7,2020
262,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta #ut,8056586001353860,2020-07-28 19:16:00+00:00,193.0,4.0,0.020725389,0.0,0,2.0,0.0,0,0,0,43.0,2.0,2020-07-28,19:16,28,7,2020
263,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam #lorem,2003896984715780,2020-07-28 19:05:00+00:00,934.0,150.0,0.160599572,1.0,3,22.0,2.0,4,0,5,113.0,113.0,2020-07-28,19:05,28,7,2020
264,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna #sem,2302305632172470,2020-07-28 19:05:00+00:00,1443.0,156.0,0.108108108,0.0,2,11.0,1.0,0,2,140,0.0,0.0,2020-07-28,19:05,28,7,2020
265,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget #risus,8627743634173960,2020-07-28 16:02:00+00:00,1864.0,40.0,0.021459227,0.0,4,21.0,0.0,0,0,15,0.0,0.0,2020-07-28,16:02,28,7,2020
266,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum #ipsum,256389313724657,2020-07-28 11:28:00+00:00,319.0,1.0,0.003134796,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-07-28,11:28,28,7,2020
267,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis #quis,3182681349395210,2020-07-27 21:00:00+00:00,351.0,6.0,0.017094017,0.0,0,2.0,0.0,0,0,4,0.0,0.0,2020-07-27,21:00,27,7,2020
268,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse #sit,9485116608057400,2020-07-27 19:23:00+00:00,235.0,8.0,0.034042553,0.0,0,1.0,0.0,0,0,7,37.0,0.0,2020-07-27,19:23,27,7,2020
269,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla #sed,1512459358721920,2020-07-27 19:05:00+00:00,2186.0,118.0,0.053979872,0.0,8,52.0,9.0,2,0,21,26.0,26.0,2020-07-27,19:05,27,7,2020
270,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam #nec,8668277452677400,2020-07-27 18:15:00+00:00,2909.0,48.0,0.016500516,1.0,5,8.0,2.0,16,1,15,0.0,0.0,2020-07-27,18:15,27,7,2020
271,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus #dis,5383622584910750,2020-07-27 16:07:00+00:00,647.0,22.0,0.034003091,0.0,0,6.0,1.0,0,0,2,13.0,13.0,2020-07-27,16:07,27,7,2020
272,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu #gravida,6719550769322420,2020-07-27 15:25:00+00:00,721.0,2.0,0.002773925,0.0,0,1.0,0.0,0,0,1,0.0,0.0,2020-07-27,15:25,27,7,2020
273,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum #eros,1783854785020170,2020-07-27 15:02:00+00:00,385.0,2.0,0.005194805,0.0,0,1.0,0.0,0,0,1,0.0,0.0,2020-07-27,15:02,27,7,2020
274,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede #duis,8780866622135770,2020-07-27 14:34:00+00:00,307.0,3.0,0.009771987,0.0,0,1.0,0.0,0,0,2,0.0,0.0,2020-07-27,14:34,27,7,2020
275,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet #vulputate,5153595110371160,2020-07-27 14:27:00+00:00,356.0,3.0,0.008426966,0.0,0,2.0,0.0,0,0,1,0.0,0.0,2020-07-27,14:27,27,7,2020
276,ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis #arcu,3874714705595580,2020-07-27 13:08:00+00:00,2717.0,79.0,0.029076187,8.0,3,15.0,6.0,5,0,35,7.0,7.0,2020-07-27,13:08,27,7,2020
277,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing #blandit,7584877410457580,2020-07-27 11:10:00+00:00,298.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-07-27,11:10,27,7,2020
278,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet #nam,4314160474668040,2020-07-27 11:10:00+00:00,748.0,42.0,0.056149733,0.0,0,7.0,19.0,2,0,10,156.0,4.0,2020-07-27,11:10,27,7,2020
279,venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst #leo,2686728308643140,2020-07-26 22:22:00+00:00,248.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-07-26,22:22,26,7,2020
280,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis #velit,6494028634582570,2020-07-26 22:06:00+00:00,413.0,52.0,0.12590799,0.0,2,12.0,19.0,0,0,19,0.0,0.0,2020-07-26,22:06,26,7,2020
281,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit #non,4075462280850110,2020-07-26 21:45:00+00:00,153.0,1.0,0.006535948,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-07-26,21:45,26,7,2020
282,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat #lacinia,2486976842362540,2020-07-26 21:22:00+00:00,187.0,7.0,0.037433155,0.0,1,2.0,1.0,0,0,3,0.0,0.0,2020-07-26,21:22,26,7,2020
283,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu #magna,750378519323631,2020-07-26 20:55:00+00:00,26.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-07-26,20:55,26,7,2020
284,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus #ullamcorper,3467096713495090,2020-07-24 23:51:00+00:00,189.0,4.0,0.021164021,0.0,1,1.0,0.0,0,0,2,58.0,0.0,2020-07-24,23:51,24,7,2020
285,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla #laoreet,4691803731005870,2020-07-24 16:55:00+00:00,478.0,12.0,0.025104603,2.0,0,5.0,1.0,0,0,4,0.0,0.0,2020-07-24,16:55,24,7,2020
286,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #odio,3121991673457000,2020-07-24 14:14:00+00:00,225.0,7.0,0.031111111,0.0,1,2.0,0.0,0,0,4,0.0,0.0,2020-07-24,14:14,24,7,2020
287,consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse #ultrices,1909525104382070,2020-07-24 13:39:00+00:00,180.0,1.0,0.005555556,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-07-24,13:39,24,7,2020
288,felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec #sapien,3970071564037960,2020-07-24 13:20:00+00:00,3137.0,286.0,0.091169908,4.0,6,38.0,4.0,15,0,32,187.0,187.0,2020-07-24,13:20,24,7,2020
289,morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in #justo,1352213208790670,2020-07-24 12:05:00+00:00,266.0,8.0,0.030075188,0.0,1,3.0,0.0,0,0,4,0.0,0.0,2020-07-24,12:05,24,7,2020
290,nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu #ac,6483525287913870,2020-07-24 01:58:00+00:00,281.0,4.0,0.014234875,0.0,1,2.0,0.0,0,0,0,52.0,1.0,2020-07-24,01:58,24,7,2020
291,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea #diam,2680239946055050,2020-07-24 00:29:00+00:00,108.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,29.0,0.0,2020-07-24,00:29,24,7,2020
292,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi #quis,5495010987734480,2020-07-23 22:09:00+00:00,205.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-07-23,22:09,23,7,2020
293,ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque #tincidunt,3936731568902290,2020-07-23 20:34:00+00:00,150.0,3.0,0.02,0.0,0,1.0,0.0,0,0,2,0.0,0.0,2020-07-23,20:34,23,7,2020
294,sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu #tortor,7199558185732780,2020-07-23 20:17:00+00:00,197.0,29.0,0.147208122,0.0,1,4.0,1.0,0,0,0,23.0,23.0,2020-07-23,20:17,23,7,2020
295,ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis #donec,7690841178507960,2020-07-23 18:10:00+00:00,186.0,4.0,0.021505376,0.0,1,3.0,0.0,0,0,0,0.0,0.0,2020-07-23,18:10,23,7,2020
296,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est #etiam,4713745028864850,2020-07-23 17:53:00+00:00,165.0,2.0,0.012121212,0.0,1,1.0,0.0,0,0,0,0.0,0.0,2020-07-23,17:53,23,7,2020
297,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus #volutpat,9744116129174660,2020-07-23 17:47:00+00:00,131.0,5.0,0.038167939,0.0,1,2.0,0.0,0,0,2,19.0,0.0,2020-07-23,17:47,23,7,2020
298,vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec #sodales,5130852457146190,2020-07-23 17:43:00+00:00,133.0,5.0,0.037593985,0.0,1,3.0,0.0,0,0,1,0.0,0.0,2020-07-23,17:43,23,7,2020
299,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa #lacus,2792821199714820,2020-07-23 17:43:00+00:00,982.0,8.0,0.00814664,0.0,0,7.0,0.0,0,0,1,0.0,0.0,2020-07-23,17:43,23,7,2020
300,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere #libero,3696728365683470,2020-07-23 17:30:00+00:00,2338.0,91.0,0.038922156,0.0,6,10.0,0.0,6,0,22,47.0,47.0,2020-07-23,17:30,23,7,2020
301,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum #duis,9122834825642230,2020-07-23 17:10:00+00:00,595.0,2.0,0.003361345,0.0,0,1.0,0.0,0,0,1,0.0,0.0,2020-07-23,17:10,23,7,2020
302,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin #in,2370394333696750,2020-07-23 17:04:00+00:00,179.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-07-23,17:04,23,7,2020
303,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #sem,8847223844450250,2020-07-23 14:39:00+00:00,272.0,13.0,0.047794118,0.0,2,4.0,2.0,3,0,2,0.0,0.0,2020-07-23,14:39,23,7,2020
304,orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat #odio,7678847091578040,2020-07-23 13:33:00+00:00,792.0,8.0,0.01010101,1.0,0,1.0,0.0,2,0,3,1.0,1.0,2020-07-23,13:33,23,7,2020
305,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in #ut,8766840064635720,2020-07-23 13:31:00+00:00,243.0,2.0,0.008230453,0.0,0,1.0,1.0,0,0,0,0.0,0.0,2020-07-23,13:31,23,7,2020
306,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet #pretium,8469017843955140,2020-07-23 13:24:00+00:00,144.0,1.0,0.006944444,0.0,0,0.0,0.0,0,0,1,14.0,0.0,2020-07-23,13:24,23,7,2020
307,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat #odio,2380568659016180,2020-07-23 13:22:00+00:00,136.0,3.0,0.022058824,0.0,0,1.0,0.0,0,0,2,0.0,0.0,2020-07-23,13:22,23,7,2020
308,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis #semper,3377106544420290,2020-07-23 13:11:00+00:00,130.0,3.0,0.023076923,0.0,1,2.0,0.0,0,0,0,0.0,0.0,2020-07-23,13:11,23,7,2020
309,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac #id,1046045337078580,2020-07-23 13:07:00+00:00,160.0,10.0,0.0625,0.0,2,3.0,0.0,0,0,5,0.0,0.0,2020-07-23,13:07,23,7,2020
310,curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac #amet,7631309884850380,2020-07-23 12:11:00+00:00,1284.0,24.0,0.018691589,0.0,1,2.0,1.0,0,0,18,192.0,2.0,2020-07-23,12:11,23,7,2020
311,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate #libero,1756881805876730,2020-07-23 03:04:00+00:00,358.0,3.0,0.008379888,0.0,0,0.0,0.0,3,0,0,0.0,0.0,2020-07-23,03:04,23,7,2020
312,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit #eget,7959523563193710,2020-07-22 19:05:00+00:00,254.0,6.0,0.023622047,0.0,0,3.0,0.0,1,0,1,97.0,1.0,2020-07-22,19:05,22,7,2020
